"","Academic_Year","Term","Course_Number","Course_Title","Primary_Instructor","Student_Count","A","A.","B.","B","B..1","C.","C","C..1","D.","D","D..1","F","W","Average_GPA"
"150","2011-12","20121 (Winter 2012)","CSE 341 A","PROGRAMMING LANGS","TANIMOTO, STEVEN L",52,15,16,7,8,3,1,1,NA,NA,NA,NA,NA,1,3.4
"151","2011-12","20121 (Winter 2012)","CSE 344 A","INTRO DATA MGMT","SUCIU, DAN",67,8,36,16,6,1,NA,NA,NA,NA,NA,NA,NA,NA,3.5
"152","2011-12","20121 (Winter 2012)","CSE 351 A","HW SW INTERFACE","OSKIN, MARK H.",70,15,22,12,11,1,4,NA,NA,1,NA,NA,1,3,3.3
"153","2011-12","20121 (Winter 2012)","CSE 373 A","DATA STRUC/ALGORITH","ANDERSON, RUTH",91,8,22,17,12,14,6,3,4,NA,NA,2,1,2,3
"154","2011-12","20121 (Winter 2012)","CSE 374 A","PROG CONCEPTS TOOLS","PERKINS, HAL",68,9,22,18,7,2,2,2,3,NA,1,NA,1,1,3.2
"155","2011-12","20121 (Winter 2012)","CSE 403 A","SOFTWARE ENGINEERING","MCELMURRY IV, ROY VANCE",54,8,16,12,4,12,NA,1,NA,NA,NA,NA,NA,1,3.3
"156","2011-12","20121 (Winter 2012)","CSE 417 A","ALG & COMP COMPLEX","BIRNBAUM, BENJAMIN EDWARD",55,10,19,12,6,5,NA,2,NA,NA,NA,NA,NA,1,3.4
"157","2011-12","20121 (Winter 2012)","CSE 421 A","INTRO TO ALGORITHMS","RUZZO, WALTER L",51,12,24,7,5,1,NA,NA,1,NA,NA,NA,NA,1,3.5
"158","2011-12","20121 (Winter 2012)","CSE 427 A","COMP BIOLOGY","TOMPA, MARTIN",21,9,6,3,1,1,NA,NA,NA,NA,NA,NA,NA,1,3.6
"159","2011-12","20121 (Winter 2012)","CSE 440 A","INTRODUCTION TO HCI","LANDAY, JAMES ANTHONY",37,6,16,5,6,NA,3,1,NA,NA,NA,NA,NA,NA,3.4
"160","2011-12","20121 (Winter 2012)","CSE 446 A","MACHINE LEARNING","WELD, DAN",70,8,18,16,15,5,1,2,NA,NA,NA,NA,1,4,3.2
"161","2011-12","20121 (Winter 2012)","CSE 451 A","INTRO OPERATING SYS","KIMURA, GARY D.",53,3,6,11,18,6,2,NA,2,NA,NA,NA,1,4,3
"162","2011-12","20121 (Winter 2012)","CSE 454 A","INTERNET SERVICES","ETZIONI, OREN",29,16,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.8
"163","2011-12","20121 (Winter 2012)","CSE 455 A","COMPUTER VISION","SEITZ, STEVEN M.",42,3,29,6,NA,NA,1,NA,NA,NA,NA,NA,NA,3,3.6
"164","2011-12","20121 (Winter 2012)","CSE 460 A","ANIMATION CAPSTONE","MONES-HATTAL, BARBARA",19,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"165","2011-12","20121 (Winter 2012)","CSE 464 A","ADV TOPICS-ANIMATION","MONES-HATTAL, BARBARA",17,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8
"166","2011-12","20121 (Winter 2012)","CSE 481 H","CAP SOFT DESIGN","BORNING, ALAN H",16,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8
"167","2011-12","20121 (Winter 2012)","CSE 490 B","SPECIAL TOPICS CSE","LEONG, ALAN",17,NA,9,4,1,1,NA,NA,NA,NA,NA,NA,NA,2,3.4
"168","2011-12","20121 (Winter 2012)","CSE 505 A","PRIN OF PROG LANGS","GROSSMAN, DANIEL JOSEPH",25,3,11,5,3,1,NA,NA,NA,NA,NA,NA,NA,2,3.5
"169","2011-12","20121 (Winter 2012)","CSE 531 A","COMPUTABIILTY I","RAO, ANUP",13,3,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"170","2011-12","20121 (Winter 2012)","CSE 546 A","MACHINE LEARNING","ZETTLEMOYER, LUKE",33,11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.7
"171","2011-12","20121 (Winter 2012)","CSE 571 A","AI-ROBOTICS","FOX, DIETER",13,5,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3.6
"172","2011-12","20121 (Winter 2012)","CSE 599 U","SPECIAL TOPICS","PATEL, SHWETAK N.",15,9,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.8
"173","2011-12","20121 (Winter 2012)","CSE P 503 A","SOFTWARE ENGINEERNG","JACKSON, ETHAN KERRY",19,12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8
"174","2011-12","20121 (Winter 2012)","CSE P 545 A","TRANSACTION PROCESS","BERNSTEIN, PHILIP ALAN",61,20,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"175","2011-12","20121 (Winter 2012)","CSE P 551 A","OPERATING SYS","GRIBBLE, STEVEN",35,6,25,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"176","2011-12","20121 (Winter 2012)","CSE P 561 A","NETWORK SYSTEMS","WETHERALL, DAVID",27,6,17,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"177","2011-12","20122 (Spring 2012)","CSE 100 A","COMPUTER FLUENCY","DEIBEL, KATHERINE N.",72,13,26,14,5,5,1,2,1,1,1,1,NA,2,3.3
"178","2011-12","20122 (Spring 2012)","CSE 131 A","SCI&ART DIGTL PHOTO","HEMINGWAY, BRUCE R.",59,28,16,9,2,1,1,NA,NA,NA,NA,NA,NA,2,3.6
"179","2011-12","20122 (Spring 2012)","CSE 142 A","COMPUTER PRGRMNG I","MARTIN, HELENE",215,28,32,24,16,18,29,15,12,1,7,1,14,18,2.6
"180","2011-12","20122 (Spring 2012)","CSE 142 B","COMPUTER PRGRMNG I","MARTIN, HELENE",231,9,58,38,24,22,25,12,10,NA,4,1,13,15,2.8
"181","2011-12","20122 (Spring 2012)","CSE 143 A","COMPUTER PRGRMNG II","REGES, STUART",369,30,63,45,47,53,30,13,20,10,11,2,28,17,2.6
"182","2011-12","20122 (Spring 2012)","CSE 190 M","CURRENT TOPICS CSE","STEPP, MARTIN",328,24,84,76,52,26,16,12,10,2,3,NA,9,14,3
"183","2011-12","20122 (Spring 2012)","CSE 311 A","FOUNDATIONS COMP I","TOMPA, MARTIN",87,5,47,19,11,2,1,NA,NA,1,NA,NA,NA,1,3.4
"184","2011-12","20122 (Spring 2012)","CSE 312 A","FOUNDATIONS COMP II","KARLIN, ANNA",56,16,13,18,5,2,NA,NA,NA,NA,1,NA,NA,1,3.5
"185","2011-12","20122 (Spring 2012)","CSE 331 A","SW DESIGN & IMPL","ERNST, MICHAEL D",59,8,15,12,3,8,5,NA,1,NA,1,NA,NA,6,3.2
"186","2011-12","20122 (Spring 2012)","CSE 332 A","DATA ABSTRACTIONS","GROSSMAN, DANIEL JOSEPH",43,9,11,8,6,4,NA,2,3,NA,NA,NA,NA,NA,3.2
"187","2011-12","20122 (Spring 2012)","CSE 333 A","SYSTEMS PROGRAMMING","GRIBBLE, STEVEN",87,2,56,25,1,NA,NA,NA,1,NA,NA,NA,NA,2,3.5
"188","2011-12","20122 (Spring 2012)","CSE 351 A","HW SW INTERFACE","BORRIELLO, GAETANO",74,7,43,18,3,1,1,NA,NA,NA,NA,NA,NA,1,3.5
"189","2011-12","20122 (Spring 2012)","CSE 352 A","HW DESIGN & IMPL","OSKIN, MARK H.",35,8,14,6,3,2,NA,NA,NA,NA,NA,NA,1,1,3.4
"190","2011-12","20122 (Spring 2012)","CSE 373 A","DATA STRUC/ALGORITH","LIMKETKAI, BENSON N",113,9,19,12,23,16,6,9,3,3,2,1,5,5,2.7
"191","2011-12","20122 (Spring 2012)","CSE 403 A","SOFTWARE ENGINEERING","NOTKIN, DAVID",43,12,24,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"192","2011-12","20122 (Spring 2012)","CSE 410 A","COMPUTER SYSTEMS","PERKINS, HAL",64,6,19,9,11,7,3,1,NA,NA,1,NA,2,5,3.1
"193","2011-12","20122 (Spring 2012)","CSE 431 A","INTRO THEORY COMPUT","BEAME, PAUL W",24,8,5,5,2,1,2,NA,NA,NA,NA,NA,NA,1,3.4
"194","2011-12","20122 (Spring 2012)","CSE 441 A","ADVANCED HCI","LANDAY, JAMES ANTHONY",15,1,9,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3.5
"195","2011-12","20122 (Spring 2012)","CSE 444 A","DATABASE INTERNALS","BALAZINSKA, MAGDA",46,8,25,6,3,1,NA,NA,NA,NA,NA,NA,NA,3,3.6
"196","2011-12","20122 (Spring 2012)","CSE 451 A","INTRO OPERATING SYS","LAZOWSKA, EDWARD D",46,13,18,4,4,2,NA,2,NA,NA,NA,NA,1,2,3.4
"197","2011-12","20122 (Spring 2012)","CSE 457 A","COMPUTER GRAPHICS","TANIMOTO, STEVEN L",16,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.8
"198","2011-12","20122 (Spring 2012)","CSE 461 C","INTRO COMP NETWORKS","ZAHORJAN, JOHN",74,17,24,14,13,4,1,1,NA,NA,NA,NA,NA,NA,3.4
"199","2011-12","20122 (Spring 2012)","CSE 471 A","COMPT DESIGN ORG","LUCIA, BRANDON",14,1,6,5,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3.4
"200","2011-12","20122 (Spring 2012)","CSE 473 A","INTR TO ARTIF INTLL","WELD, DAN",57,8,18,14,4,10,2,NA,NA,NA,1,NA,NA,NA,3.3
"201","2011-12","20122 (Spring 2012)","CSE 477 A","DIG SYSTEM DESIGN","PATEL, SHWETAK N.",16,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8
"202","2011-12","20122 (Spring 2012)","CSE 481 D","CAP SOFT DESIGN","POPOVIC, ZORAN",24,10,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"203","2011-12","20122 (Spring 2012)","CSE 481 K","CAP SOFT DESIGN","ANDERSON, RICHARD J",16,7,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"204","2011-12","20122 (Spring 2012)","CSE 484 A","COMPUTER SECURITY","KOHNO, TADAYOSHI",62,22,32,6,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3.7
"205","2011-12","20122 (Spring 2012)","CSE 544 A","PRINCIPLES OF DBMS","SUCIU, DAN",26,17,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3.8
"206","2011-12","20122 (Spring 2012)","CSE 573 A","ARTIFICIAL INTEL I","MAUSAM",15,4,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.7
"207","2011-12","20122 (Spring 2012)","CSE 599 E","SPECIAL TOPICS","RAO, RAJESH",22,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4
"208","2011-12","20122 (Spring 2012)","CSE P 510 A","HUMAN CMP INTERACTN","BORNING, ALAN H",24,10,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"209","2011-12","20122 (Spring 2012)","CSE P 546 A","DATA MINING","DOMINGOS, PEDRO",54,13,30,8,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3.6
"210","2011-12","20122 (Spring 2012)","CSE P 567 A","DIGITAL SYSTEMS","EBELING, CARL",18,8,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"211","2011-12","20122 (Spring 2012)","CSE P 590 A","SP TPC COMPTR SCI","KRISHNAMURTHY, ARVIND",51,26,24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8
"212","2011-12","20123 (Summer 2012)","CSE 142 A","COMPUTER PRGRMNG I","GARRETT, NICHOLAS O.",142,14,25,22,22,14,14,7,4,NA,2,1,9,8,2.8
"213","2011-12","20123 (Summer 2012)","CSE 143 A","COMPUTER PRGRMNG II","OBOURN, ALLISON E",74,9,16,6,5,8,2,4,NA,2,1,NA,8,13,2.7
"214","2011-12","20123 (Summer 2012)","CSE 190 M","CURRENT TOPICS CSE","MCELMURRY IV, ROY VANCE",45,4,11,6,4,2,3,1,1,2,NA,NA,5,6,2.7
"215","2011-12","20123 (Summer 2012)","CSE 332 A","DATA ABSTRACTIONS","DEIBEL, KATHERINE N.",19,4,6,4,2,1,1,1,NA,NA,NA,NA,NA,NA,3.4
"216","2011-12","20123 (Summer 2012)","CSE 333 A","SYSTEMS PROGRAMMING","PERKINS, HAL",22,4,7,3,3,NA,NA,NA,2,NA,NA,NA,1,2,3.2
"217","2011-12","20123 (Summer 2012)","CSE 421 A","INTRO TO ALGORITHMS","RUZZO, WALTER L",14,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.8
"218","2011-12","20123 (Summer 2012)","CSE 456 A","STORY FOR ANIMATION","MONES-HATTAL, BARBARA",22,2,13,3,NA,NA,1,NA,NA,NA,NA,NA,1,2,3.3
"219","2012-13","20124 (Autumn 2012)","CSE 120 C","COMP SCI PRINCIPLES","EVANS, SUSAN",19,7,3,1,1,NA,NA,3,NA,NA,1,1,1,1,3
"220","2012-13","20124 (Autumn 2012)","CSE 131 A","SCI&ART DIGTL PHOTO","HEMINGWAY, BRUCE R.",86,31,39,4,5,2,1,NA,NA,NA,1,NA,2,1,3.5
"221","2012-13","20124 (Autumn 2012)","CSE 142 A","COMPUTER PRGRMNG I","MARTIN, HELENE",328,22,53,53,42,35,39,12,9,7,5,4,21,26,2.7
"222","2012-13","20124 (Autumn 2012)","CSE 142 B","COMPUTER PRGRMNG I","MARTIN, HELENE",322,27,58,51,40,35,40,12,10,9,5,2,19,14,2.7
"223","2012-13","20124 (Autumn 2012)","CSE 143 A","COMPUTER PRGRMNG II","REGES, STUART",279,23,48,31,39,33,26,27,13,2,6,2,16,13,2.7
"224","2012-13","20124 (Autumn 2012)","CSE 143 X","COMPUTER PRGRMNG II","REGES, STUART",93,13,26,16,11,7,3,2,1,NA,1,NA,4,9,3.1
"225","2012-13","20124 (Autumn 2012)","CSE 154 A","WEB PROGRAMMING","STEPP, MARTIN",144,19,30,22,23,20,3,7,4,3,1,NA,6,6,2.9
"226","2012-13","20124 (Autumn 2012)","CSE 154 B","WEB PROGRAMMING","STEPP, MARTIN",33,8,8,12,NA,2,2,NA,1,NA,NA,NA,NA,NA,3.3
"227","2012-13","20124 (Autumn 2012)","CSE 311 A","FOUNDATIONS COMP I","ANDERSON, RICHARD J",58,6,34,13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5
"228","2012-13","20124 (Autumn 2012)","CSE 311 B","FOUNDATIONS COMP I","SUCIU, DAN",81,17,46,14,1,3,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"229","2012-13","20124 (Autumn 2012)","CSE 312 A","FOUNDATIONS COMP II","RUZZO, WALTER L",49,6,27,5,4,3,NA,1,NA,NA,1,NA,NA,2,3.4
"230","2012-13","20124 (Autumn 2012)","CSE 331 A","SW DESIGN & IMPL","PERKINS, HAL",57,9,29,10,3,4,1,NA,1,NA,NA,NA,NA,NA,3.4
"231","2012-13","20124 (Autumn 2012)","CSE 332 A","DATA ABSTRACTIONS","TOMPA, MARTIN",56,10,15,17,9,1,3,1,NA,NA,NA,NA,NA,NA,3.3
"232","2012-13","20124 (Autumn 2012)","CSE 333 A","SYSTEMS PROGRAMMING","GRIBBLE, STEVEN",59,25,28,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"233","2012-13","20124 (Autumn 2012)","CSE 341 A","PROGRAMMING LANGS","BORNING, ALAN H",77,7,42,11,7,5,2,NA,NA,NA,NA,NA,NA,3,3.4
"234","2012-13","20124 (Autumn 2012)","CSE 344 A","INTRO DATA MGMT","BALAZINSKA, MAGDA",58,10,24,18,3,1,NA,NA,NA,NA,NA,1,NA,1,3.4
"235","2012-13","20124 (Autumn 2012)","CSE 351 A","HW SW INTERFACE","BORRIELLO, GAETANO",82,17,47,13,1,1,1,NA,1,NA,NA,NA,NA,1,3.6
"236","2012-13","20124 (Autumn 2012)","CSE 352 A","HW DESIGN & IMPL","OSKIN, MARK H.",22,3,12,4,NA,1,NA,NA,NA,NA,NA,NA,1,1,3.3
"237","2012-13","20124 (Autumn 2012)","CSE 373 A","DATA STRUC/ALGORITH","ANDERSON, RUTH",108,7,22,20,17,15,9,3,3,1,1,2,2,6,2.9
"238","2012-13","20124 (Autumn 2012)","CSE 403 A","SOFTWARE ENGINEERING","YAMAMOTO, WAYNE K",41,11,19,7,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"239","2012-13","20124 (Autumn 2012)","CSE 413 A","LANGS & COMPILERS","PERKINS, HAL",47,6,7,7,8,5,1,3,3,NA,NA,1,6,NA,2.6
"240","2012-13","20124 (Autumn 2012)","CSE 415 A","ARTIF INTELLIGENCE","TANIMOTO, STEVEN L",34,10,11,5,1,3,2,1,NA,NA,NA,NA,1,NA,3.3
"241","2012-13","20124 (Autumn 2012)","CSE 421 A","INTRO TO ALGORITHMS","BEAME, PAUL W",52,8,23,9,4,4,1,NA,NA,NA,NA,NA,NA,3,3.4
"242","2012-13","20124 (Autumn 2012)","CSE 440 A","INTRODUCTION TO HCI","LANDAY, JAMES ANTHONY",40,5,14,5,6,2,3,NA,1,NA,NA,NA,NA,4,3.3
"243","2012-13","20124 (Autumn 2012)","CSE 451 A","INTRO OPERATING SYS","ANDERSON, THOMAS",50,9,21,11,6,2,NA,1,NA,NA,NA,NA,NA,NA,3.4
"244","2012-13","20124 (Autumn 2012)","CSE 455 A","COMPUTER VISION","SEITZ, STEVEN M.",34,7,24,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3.6
"245","2012-13","20124 (Autumn 2012)","CSE 458 A","COMPUTER ANIMATION","MONES-HATTAL, BARBARA",19,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8
"246","2012-13","20124 (Autumn 2012)","CSE 461 A","INTRO COMP NETWORKS","ZAHORJAN, JOHN",49,10,13,13,6,3,1,NA,1,1,NA,NA,NA,1,3.3
"247","2012-13","20124 (Autumn 2012)","CSE 466 A","SW FOR EMB SYS","SMITH, JOSHUA R.",16,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"248","2012-13","20124 (Autumn 2012)","CSE 473 A","INTR TO ARTIF INTLL","RAO, RAJESH",46,20,20,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"249","2012-13","20124 (Autumn 2012)","CSE 481 O","CAP SOFT DESIGN","FOX, DIETER",25,4,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"250","2012-13","20124 (Autumn 2012)","CSE 490 W","SPECIAL TOPICS CSE","ILLMAN, DEBORAH L.",22,12,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.7
"251","2012-13","20124 (Autumn 2012)","CSE 505 A","PRIN OF PROG LANGS","GROSSMAN, DANIEL JOSEPH",28,8,10,5,2,1,NA,NA,NA,NA,NA,NA,NA,2,3.5
"252","2012-13","20124 (Autumn 2012)","CSE 527 A","COMP BIO","LEE, SU-IN",19,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3.8
"253","2012-13","20124 (Autumn 2012)","CSE 550 A","COMPUTER SYSTEMS","CHENG, RAYMOND",35,20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8
"254","2012-13","20124 (Autumn 2012)","CSE 573 A","ARTIFICIAL INTEL I","WELD, DAN",29,13,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8
"255","2012-13","20124 (Autumn 2012)","CSE P 548 A","COMPUTER ARCH","CEZE, LUIS H",45,27,17,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8
"256","2012-13","20124 (Autumn 2012)","CSE P 573 A","APPS ARTIF INTEL","MAUSAM",44,20,11,5,2,3,NA,NA,NA,NA,NA,NA,NA,3,3.6
"257","2012-13","20131 (Winter 2013)","CSE 120 A","COMP SCI PRINCIPLES","SNYDER, LAWRENCE",50,9,9,12,6,5,2,NA,1,NA,NA,NA,NA,6,3.3
"258","2012-13","20131 (Winter 2013)","CSE 140 A","DATA PROGRAMMING","ERNST, MICHAEL D",58,11,20,4,4,3,NA,2,NA,NA,NA,NA,4,10,3.2
"259","2012-13","20131 (Winter 2013)","CSE 142 A","COMPUTER PRGRMNG I","REGES, STUART",437,43,77,53,57,34,31,25,24,10,10,7,39,27,2.6
"260","2012-13","20131 (Winter 2013)","CSE 142 B","COMPUTER PRGRMNG I","REGES, STUART",334,24,71,46,47,36,19,13,14,14,11,5,19,15,2.7
"261","2012-13","20131 (Winter 2013)","CSE 143 A","COMPUTER PRGRMNG II","MARTIN, HELENE",288,25,57,39,36,42,25,14,11,7,5,4,11,12,2.8
"262","2012-13","20131 (Winter 2013)","CSE 143 B","COMPUTER PRGRMNG II","MARTIN, HELENE",195,14,27,26,32,28,11,21,12,NA,2,NA,12,10,2.6
"263","2012-13","20131 (Winter 2013)","CSE 312 A","FOUNDATIONS COMP II","KARLIN, ANNA",84,9,43,19,11,2,NA,NA,NA,NA,NA,NA,NA,NA,3.5
"264","2012-13","20131 (Winter 2013)","CSE 331 A","SW DESIGN & IMPL","PERKINS, HAL",73,18,33,11,6,2,NA,NA,NA,NA,1,1,NA,1,3.5
"265","2012-13","20131 (Winter 2013)","CSE 332 A","DATA ABSTRACTIONS","ANDERSON, RUTH",114,17,35,27,18,11,1,3,NA,NA,2,NA,NA,NA,3.3
"266","2012-13","20131 (Winter 2013)","CSE 333 A","SYSTEMS PROGRAMMING","ZAHORJAN, JOHN",75,17,26,12,8,7,NA,NA,NA,1,NA,NA,3,1,3.3
"267","2012-13","20131 (Winter 2013)","CSE 341 A","PROGRAMMING LANGS","GROSSMAN, DANIEL JOSEPH",62,7,30,10,6,3,NA,2,2,NA,NA,NA,NA,2,3.3
"268","2012-13","20131 (Winter 2013)","CSE 344 A","INTRO DATA MGMT","SUCIU, DAN",71,6,31,26,6,1,NA,NA,NA,NA,NA,NA,NA,1,3.4
"269","2012-13","20131 (Winter 2013)","CSE 351 A","HW SW INTERFACE","HORNYACK, PETER J",82,14,47,10,5,2,NA,NA,NA,NA,NA,NA,1,3,3.5
"270","2012-13","20131 (Winter 2013)","CSE 373 A","DATA STRUC/ALGORITH","STEPP, MARTIN",179,15,27,40,30,27,10,10,5,3,2,NA,2,8,2.9
"271","2012-13","20131 (Winter 2013)","CSE 374 A","PROG CONCEPTS TOOLS","PERKINS, HAL",75,8,28,14,8,9,2,1,1,NA,1,NA,3,NA,3.1
"272","2012-13","20131 (Winter 2013)","CSE 401 A","INT COMPILER CONSTR","RINGENBURG, MICHAEL F",53,20,27,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"273","2012-13","20131 (Winter 2013)","CSE 417 A","ALG & COMP COMPLEX","TANIMOTO, STEVEN L",39,3,5,11,6,6,2,2,NA,NA,NA,NA,1,3,3
"274","2012-13","20131 (Winter 2013)","CSE 421 A","INTRO TO ALGORITHMS","RAO, ANUP",51,10,22,10,6,2,NA,NA,NA,NA,NA,NA,NA,1,3.5
"275","2012-13","20131 (Winter 2013)","CSE 427 A","COMP BIOLOGY","TOMPA, MARTIN",21,13,4,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,3.6
"276","2012-13","20131 (Winter 2013)","CSE 440 A","INTRODUCTION TO HCI","LANDAY, JAMES ANTHONY",38,8,11,5,5,6,NA,3,NA,NA,NA,NA,NA,NA,3.3
"277","2012-13","20131 (Winter 2013)","CSE 451 A","INTRO OPERATING SYS","KIMURA, GARY D.",28,6,19,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,3.6
"278","2012-13","20131 (Winter 2013)","CSE 454 A","INTERNET SERVICES","WELD, DAN",20,16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9
"279","2012-13","20131 (Winter 2013)","CSE 460 A","ANIMATION CAPSTONE","MONES-HATTAL, BARBARA",18,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9
"280","2012-13","20131 (Winter 2013)","CSE 461 A","INTRO COMP NETWORKS","KRISHNAMURTHY, ARVIND",51,15,30,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"281","2012-13","20131 (Winter 2013)","CSE 484 A","COMPUTER SECURITY","KOHNO, TADAYOSHI",88,65,20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.8
"282","2012-13","20131 (Winter 2013)","CSE 510 A","ADV TOPICS IN HCI","BORNING, ALAN H",18,9,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"283","2012-13","20131 (Winter 2013)","CSE 517 A","NAT LANG PROCESSING","ZETTLEMOYER, LUKE",26,9,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.6
"284","2012-13","20131 (Winter 2013)","CSE 521 A","DSGN&ANLYS ALGRTHM","RUZZO, WALTER L",35,15,14,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"285","2012-13","20131 (Winter 2013)","CSE 599 C1","SPECIAL TOPICS","GUESTRIN, CARLOS E",38,8,14,5,4,3,NA,NA,NA,NA,NA,NA,NA,4,3.5
