"","Academic_Year","Term","Course_Number","Course_Title","Primary_Instructor","Student_Count","A","A.","B.","B","B..1","C.","C","C..1","D.","D","D..1","F","W","Average_GPA"
"471","2013-14","20134 (Autumn 2013)","BIOL 468 A","MEDICAL PHYSIOLOGY","WEIGLE, SCOTT",49,12,33,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"472","2013-14","20134 (Autumn 2013)","BIOL 473 A","LIMNOLOGY","SCHINDLER, DANIEL E.",31,2,11,9,6,2,1,NA,NA,NA,NA,NA,NA,NA,3.3
"473","2013-14","20134 (Autumn 2013)","BIOL 473 B","LIMNOLOGY","SCHINDLER, DANIEL E.",31,1,12,9,4,2,NA,1,NA,NA,NA,NA,NA,2,3.3
"474","2013-14","20134 (Autumn 2013)","BIOL 485 A","CELL MOLE& DEV SEMNR","CROWE, ALISON J",22,17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9
"475","2013-14","20134 (Autumn 2013)","BIOL 492 A","TEACHING OF BIOLOGY","MARTIN-MORRIS, LINDA E",18,7,7,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"476","2013-14","20141 (Winter 2014)","BIOL 106 A","INTRO BIO SEMINAR","BUCHWITZ, BRIAN J.",64,21,34,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"477","2013-14","20141 (Winter 2014)","BIOL 108 A","EVOL & HUMAN BEHAV","KUSHNICK, GEOFF",59,28,18,5,3,3,1,NA,NA,NA,NA,NA,NA,1,3.6
"478","2013-14","20141 (Winter 2014)","BIOL 118 A","SURVEY OF PHYSIOL","OAKLEY, AMY E",331,32,67,52,52,38,32,17,16,5,9,2,4,5,2.9
"479","2013-14","20141 (Winter 2014)","BIOL 119 A","ELEM PHYSIOL LAB","OAKLEY, AMY E",23,1,7,10,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3.3
"480","2013-14","20141 (Winter 2014)","BIOL 119 B","ELEM PHYSIOL LAB","OAKLEY, AMY E",23,1,18,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3.5
"481","2013-14","20141 (Winter 2014)","BIOL 119 C","ELEM PHYSIOL LAB","OAKLEY, AMY E",23,5,8,4,3,NA,1,NA,NA,NA,NA,NA,NA,2,3.4
"482","2013-14","20141 (Winter 2014)","BIOL 119 E","ELEM PHYSIOL LAB","OAKLEY, AMY E",24,4,9,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4
"483","2013-14","20141 (Winter 2014)","BIOL 119 F","ELEM PHYSIOL LAB","OAKLEY, AMY E",21,1,9,5,5,NA,NA,NA,NA,NA,NA,NA,NA,1,3.4
"484","2013-14","20141 (Winter 2014)","BIOL 119 G","ELEM PHYSIOL LAB","OAKLEY, AMY E",24,9,3,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,3.4
"485","2013-14","20141 (Winter 2014)","BIOL 180 A","INTRO BIOLOGY","MEISTER, CECILE J",579,41,70,71,80,94,55,42,44,22,9,5,15,31,2.6
"486","2013-14","20141 (Winter 2014)","BIOL 200 A","INTRO BIOL","FREEMAN, SCOTT",351,32,53,53,53,57,36,25,22,4,6,2,NA,8,2.8
"487","2013-14","20141 (Winter 2014)","BIOL 200 B","INTRO BIOL","FREEMAN, SCOTT",394,31,53,62,61,66,49,23,21,7,6,1,6,8,2.8
"488","2013-14","20141 (Winter 2014)","BIOL 220 A","INTRO BIOL","DANIEL, THOMAS L",264,8,43,47,46,54,24,21,12,1,3,1,1,3,2.8
"489","2013-14","20141 (Winter 2014)","BIOL 300 A","INTRO NEUROSCIENCE","DICKINSON, MICHAEL H.",213,14,43,27,33,40,23,10,10,1,1,NA,5,6,2.8
"490","2013-14","20141 (Winter 2014)","BIOL 302 A","LAB TECHNIQS IN CMB","MARTIN-MORRIS, LINDA E",50,4,8,8,12,6,6,5,NA,NA,NA,NA,NA,1,3
"491","2013-14","20141 (Winter 2014)","BIOL 311 A","BIOLOGY OF FISHES","PIETSCH, THEODORE WELLS",23,6,5,1,4,NA,3,1,2,NA,NA,1,NA,NA,3
"492","2013-14","20141 (Winter 2014)","BIOL 311 B","BIOLOGY OF FISHES","PIETSCH, THEODORE WELLS",27,8,4,4,4,2,NA,1,1,2,1,NA,NA,NA,3.1
"493","2013-14","20141 (Winter 2014)","BIOL 350 A","FOUNDTNS PHYSIOLOGY","WENDEROTH, MARY P",115,5,14,22,21,19,10,8,2,1,2,NA,6,5,2.7
"494","2013-14","20141 (Winter 2014)","BIOL 355 A","FNDATION MOL CEL BIO","WAKIMOTO, BARBARA",107,6,16,8,19,22,9,3,7,4,1,NA,4,8,2.7
"495","2013-14","20141 (Winter 2014)","BIOL 356 A","FNDATNS IN ECOLOGY","RUESINK, JENNIFER",96,11,29,21,14,7,3,3,3,2,NA,NA,1,2,3.1
"496","2013-14","20141 (Winter 2014)","BIOL 401 A","ADV CELL BIOLOGY","CROWE, ALISON J",59,11,7,12,8,8,3,7,1,1,NA,NA,NA,1,3
"497","2013-14","20141 (Winter 2014)","BIOL 403 A","PHYS HISTOLOGY","ZEMAN, LESLIE B.",45,2,14,9,12,5,1,2,NA,NA,NA,NA,NA,NA,3.2
"498","2013-14","20141 (Winter 2014)","BIOL 411 A","DEV BIOL","OWENS, KELLY N.",105,19,12,14,14,15,11,2,7,NA,2,1,3,5,2.8
"499","2013-14","20141 (Winter 2014)","BIOL 413 A","GENETICS OF DVLPMNT","PARRISH, JAY Z",24,7,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"500","2013-14","20141 (Winter 2014)","BIOL 423 A","MARINE ECOL PROCESS","CARRINGTON, EMILY",57,4,19,8,7,8,7,1,1,1,NA,NA,NA,1,3.1
"501","2013-14","20141 (Winter 2014)","BIOL 424 A","PLANT ECOPHYSIOLOGY","KIM, SOO-HYUNG",29,NA,3,5,4,2,3,4,3,2,1,NA,NA,2,2.5
"502","2013-14","20141 (Winter 2014)","BIOL 425 A","PLANT PHYSIOL & DEV","PALM, EMILY",39,9,12,8,2,1,3,1,NA,NA,NA,NA,2,1,3.2
"503","2013-14","20141 (Winter 2014)","BIOL 434 A","INVERTEBRATE ZOOL","SCHIVELL, AMANDA",73,10,18,11,10,6,8,1,3,2,2,1,NA,1,3
"504","2013-14","20141 (Winter 2014)","BIOL 453 A","CMPR ANAT VERTS","PETERSEN, KAREN E",65,5,6,18,11,15,2,1,3,NA,2,NA,1,1,2.9
"505","2013-14","20141 (Winter 2014)","BIOL 457 A","CHEM COMMUNICATION","RIFFELL, JEFFREY A",59,6,19,6,6,5,6,NA,2,NA,NA,5,NA,4,2.9
"506","2013-14","20141 (Winter 2014)","BIOL 459 A","DEVLPMNTL NEUROBIOL","BOSMA, MARTHA",61,4,23,20,7,5,1,NA,NA,NA,NA,NA,1,NA,3.3
"507","2013-14","20141 (Winter 2014)","BIOL 460 A","MAMMALIAN PHYSIOL","WENDEROTH, MARY P",49,3,5,3,10,5,5,5,6,4,1,NA,2,NA,2.4
"508","2013-14","20141 (Winter 2014)","BIOL 461 A","NEUROBIOLOGY","SEBE, JOY Y",51,1,14,9,7,6,6,NA,4,NA,NA,1,1,2,2.9
"509","2013-14","20141 (Winter 2014)","BIOL 476 A","CONSERVATION BIOL","KROSBY, MEADE B.",97,8,27,17,13,15,9,2,NA,NA,1,1,2,2,3
"510","2013-14","20141 (Winter 2014)","BIOL 489 A","PLANT BIOL SEMINAR","MCABEE, JESSICA",23,12,5,NA,2,NA,NA,1,NA,NA,NA,NA,1,2,3.5
"511","2013-14","20141 (Winter 2014)","BIOL 490 A","UNDERGRAD SEMINAR","AMMIRATI, JOSEPH F",16,14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9
"512","2013-14","20142 (Spring 2014)","BIOL 106 A","INTRO BIO SEMINAR","BUCHWITZ, BRIAN J.",66,21,36,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3.7
"513","2013-14","20142 (Spring 2014)","BIOL 118 A","SURVEY OF PHYSIOL","OAKLEY, AMY E",331,29,53,41,46,58,31,20,20,8,7,5,3,10,2.8
"514","2013-14","20142 (Spring 2014)","BIOL 119 A","ELEM PHYSIOL LAB","OAKLEY, AMY E",24,NA,8,9,6,NA,NA,NA,NA,NA,NA,NA,1,NA,3.1
"515","2013-14","20142 (Spring 2014)","BIOL 119 B","ELEM PHYSIOL LAB","OAKLEY, AMY E",24,2,6,9,4,3,NA,NA,NA,NA,NA,NA,NA,NA,3.3
"516","2013-14","20142 (Spring 2014)","BIOL 119 C","ELEM PHYSIOL LAB","OAKLEY, AMY E",23,NA,5,11,6,1,NA,NA,NA,NA,NA,NA,NA,NA,3.2
"517","2013-14","20142 (Spring 2014)","BIOL 119 D","ELEM PHYSIOL LAB","OAKLEY, AMY E",24,1,7,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3
"518","2013-14","20142 (Spring 2014)","BIOL 119 E","ELEM PHYSIOL LAB","OAKLEY, AMY E",23,NA,3,6,10,2,NA,1,NA,1,NA,NA,NA,NA,3
"519","2013-14","20142 (Spring 2014)","BIOL 119 F","ELEM PHYSIOL LAB","OAKLEY, AMY E",23,NA,8,8,6,1,NA,NA,NA,NA,NA,NA,NA,NA,3.3
"520","2013-14","20142 (Spring 2014)","BIOL 180 A","INTRO BIOLOGY","NAISH, KERRY",416,39,65,57,60,76,35,26,26,10,5,3,8,6,2.8
"521","2013-14","20142 (Spring 2014)","BIOL 200 A","INTRO BIOL","SCHIVELL, AMANDA",378,28,47,53,77,77,50,19,11,1,NA,NA,3,12,2.9
"522","2013-14","20142 (Spring 2014)","BIOL 220 A","INTRO BIOL","MCABEE, JESSICA",574,40,101,108,81,100,62,39,23,6,6,2,2,4,2.9
"523","2013-14","20142 (Spring 2014)","BIOL 305 A","VIDEO STORYTELLING","BOERSMA, P DEE",20,5,10,2,1,1,NA,NA,NA,NA,NA,1,NA,NA,3.4
"524","2013-14","20142 (Spring 2014)","BIOL 315 A","BIOL IMP CLMAT CHNG","SWANN, ABIGAIL L S",45,3,10,8,9,11,2,2,NA,NA,NA,NA,NA,NA,3.1
"525","2013-14","20142 (Spring 2014)","BIOL 317 A","PLANT CLASS & IDENT","LU-IRVING, PATRICIA",116,7,19,21,15,20,9,8,5,4,1,2,2,3,2.7
"526","2013-14","20142 (Spring 2014)","BIOL 325 A","TREE OF LIFE","FREEMAN, SCOTT",48,6,14,10,9,5,1,1,NA,NA,NA,NA,1,1,3.2
"527","2013-14","20142 (Spring 2014)","BIOL 331 A","LSCAPE PLANT RECOG","REICHARD, SARAH E",17,1,3,3,2,3,1,1,1,NA,NA,NA,NA,2,3
"528","2013-14","20142 (Spring 2014)","BIOL 350 A","FOUNDTNS PHYSIOLOGY","WENDEROTH, MARY P",113,6,8,16,16,19,14,6,14,5,NA,NA,3,6,2.6
"529","2013-14","20142 (Spring 2014)","BIOL 354 A","EVOL AND SYSTEMATICS","BERGSTROM, CARL T",123,5,17,21,22,19,15,8,7,2,1,NA,3,3,2.7
"530","2013-14","20142 (Spring 2014)","BIOL 355 A","FNDATION MOL CEL BIO","MARTIN-MORRIS, LINDA E",87,19,30,20,9,6,2,NA,NA,NA,NA,NA,1,NA,3.4
"531","2013-14","20142 (Spring 2014)","BIOL 355 B","FNDATION MOL CEL BIO","MARTIN-MORRIS, LINDA E",84,13,32,14,11,3,4,1,2,NA,NA,1,3,NA,3.2
"532","2013-14","20142 (Spring 2014)","BIOL 360 A","CELLULAR ANATOMY","ZEMAN, LESLIE B.",40,2,3,14,13,6,NA,NA,NA,NA,NA,NA,1,1,3
"533","2013-14","20142 (Spring 2014)","BIOL 400 A","MOLECULAR BIOLOGY","CROWE, ALISON J",47,22,14,6,1,3,1,NA,NA,NA,NA,NA,NA,NA,3.6
"534","2013-14","20142 (Spring 2014)","BIOL 401 A","ADV CELL BIOLOGY","CROWE, ALISON J",41,8,8,1,5,6,4,2,2,3,1,NA,NA,1,2.9
"535","2013-14","20142 (Spring 2014)","BIOL 402 A","FUNCTIONAL GENOMICS","PAREDEZ, ALEXANDER R.",24,5,14,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"536","2013-14","20142 (Spring 2014)","BIOL 405 A","CEL&MOL BIO DISEASE","WAKIMOTO, BARBARA",38,5,13,12,5,NA,NA,3,NA,NA,NA,NA,NA,NA,3.3
"537","2013-14","20142 (Spring 2014)","BIOL 411 A","DEV BIOL","OWENS, KELLY N.",104,7,17,10,9,14,11,8,11,3,2,2,6,4,2.5
"538","2013-14","20142 (Spring 2014)","BIOL 416 A","MOL GENET PLANT DEV","IMAIZUMI, TAKATO",35,11,4,6,5,3,2,1,2,NA,NA,NA,NA,1,3.2
"539","2013-14","20142 (Spring 2014)","BIOL 418 A","BIO RHYTHMS","DE LA IGLESIA, HORACIO O.",71,7,9,14,7,16,4,3,7,3,1,NA,NA,NA,2.8
"540","2013-14","20142 (Spring 2014)","BIOL 422 A","BEHAVIOR OF PLANTS","VAN VOLKENBURGH, ELIZABETH",20,9,7,2,NA,1,NA,NA,NA,NA,NA,NA,1,NA,3.5
"541","2013-14","20142 (Spring 2014)","BIOL 428 A","SENSORY NEURO &ECOL","RIFFELL, JEFFREY A",54,8,9,13,8,13,1,1,1,NA,NA,NA,NA,NA,3.1
"542","2013-14","20142 (Spring 2014)","BIOL 430 A","MARINE ZOOLOGY","DETHIER, MEGAN N",18,2,9,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.4
"543","2013-14","20142 (Spring 2014)","BIOL 434 A","INVERTEBRATE ZOOL","SEBENS, KENNETH, P",46,5,10,9,7,9,3,1,NA,NA,NA,NA,1,1,3.1
"544","2013-14","20142 (Spring 2014)","BIOL 440 A","GENERAL MYCOLOGY","AMMIRATI, JOSEPH F",70,25,30,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"545","2013-14","20142 (Spring 2014)","BIOL 443 A","MAMMAL EVOLUTION","WILSON, GREGORY P.",15,2,3,3,1,3,1,2,NA,NA,NA,NA,NA,NA,3.1
"546","2013-14","20142 (Spring 2014)","BIOL 445 A","MARINE BOTANY","MUMFORD, THOMAS F.",18,5,8,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"547","2013-14","20142 (Spring 2014)","BIOL 446 A","C&M TECH IN ALGAE","CATTOLICO, ROSE ANN",43,5,22,3,5,5,NA,2,1,NA,NA,NA,NA,NA,3.3
"548","2013-14","20142 (Spring 2014)","BIOL 452 A","VERTEBRATE BIOLOGY","PETERSEN, KAREN E",70,2,12,26,20,5,NA,2,2,NA,NA,1,NA,NA,3.1
"549","2013-14","20142 (Spring 2014)","BIOL 454 A","ENTOMOLOGY","SUGDEN, EVAN A.",40,9,6,9,3,1,1,5,3,2,NA,NA,NA,1,3
"550","2013-14","20142 (Spring 2014)","BIOL 466 A","EMERGING DISEASES","ZEMAN, LESLIE B.",47,2,5,18,18,2,1,1,NA,NA,NA,NA,NA,NA,3.1
"551","2013-14","20142 (Spring 2014)","BIOL 467 A","COMP ANIMAL PHYSIOL","SUMMERS, ADAM P.",33,8,17,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3.6
"552","2013-14","20142 (Spring 2014)","BIOL 470 A","BIOGEOGRAPHY","KLICKA, JOHN T",68,10,13,6,15,7,5,8,3,1,NA,NA,NA,NA,3
"553","2013-14","20142 (Spring 2014)","BIOL 471 A","PLANT ECOLOGY","CHANG, CYNTHIA",45,10,4,7,8,9,3,2,1,1,NA,NA,NA,NA,3.1
"554","2013-14","20142 (Spring 2014)","BIOL 480 A","FIELD ECOLOGY","BOERSMA, P DEE",21,2,6,4,3,4,2,NA,NA,NA,NA,NA,NA,NA,3.1
"555","2013-14","20142 (Spring 2014)","BIOL 485 A","CELL MOLE& DEV SEMNR","JENSEN, JEFFREY",17,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3.7
"556","2013-14","20142 (Spring 2014)","BIOL 488 A","PHYSIOLOGY SEMINAR","MOODY, WILLIAM J",25,3,16,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"557","2013-14","20142 (Spring 2014)","BIOL 489 A","PLANT BIOL SEMINAR","DI STILIO, VERONICA",15,5,6,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3.5
"558","2013-14","20142 (Spring 2014)","BIOL 489 B","PLANT BIOL SEMINAR","MCABEE, JESSICA",17,9,2,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA,3.5
"559","2013-14","20142 (Spring 2014)","BIOL 492 A","TEACHING OF BIOLOGY","MARTIN-MORRIS, LINDA E",21,8,9,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3.6
"560","2013-14","20143 (Summer 2014)","BIOL 100 A","INTRODCTRY BIOLOGY","MARTIN-MORRIS, LINDA E",17,1,4,3,4,1,1,2,1,NA,NA,NA,NA,NA,2.9
"561","2013-14","20143 (Summer 2014)","BIOL 118 A","SURVEY OF PHYSIOL","OAKLEY, AMY E",64,7,14,11,8,11,1,2,2,2,3,NA,1,2,2.9
"562","2013-14","20143 (Summer 2014)","BIOL 119 A","ELEM PHYSIOL LAB","OAKLEY, AMY E",15,3,4,3,3,NA,1,1,NA,NA,NA,NA,NA,NA,3.3
"563","2013-14","20143 (Summer 2014)","BIOL 119 B","ELEM PHYSIOL LAB","OAKLEY, AMY E",14,1,4,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3
"564","2013-14","20143 (Summer 2014)","BIOL 180 A","INTRO BIOLOGY","CHANG, CYNTHIA",151,11,24,14,22,23,17,14,8,8,3,NA,5,2,2.6
"565","2013-14","20143 (Summer 2014)","BIOL 200 A","INTRO BIOL","WIGGINS, BEN",64,6,13,8,11,11,5,3,1,3,NA,1,1,1,2.9
"566","2013-14","20143 (Summer 2014)","BIOL 200 B","INTRO BIOL","WIGGINS, BEN",46,1,7,7,9,5,5,4,1,2,NA,NA,2,3,2.7
"567","2013-14","20143 (Summer 2014)","BIOL 220 A","INTRO BIOL","MCABEE, JESSICA",144,10,18,22,15,30,16,12,11,2,1,1,2,4,2.7
"568","2013-14","20143 (Summer 2014)","BIOL 317 A","PLANT CLASS & IDENT","LU-IRVING, PATRICIA",31,8,9,NA,1,3,3,2,2,NA,1,1,1,NA,2.9
"569","2013-14","20143 (Summer 2014)","BIOL 350 A","FOUNDTNS PHYSIOLOGY","OWENS, KELLY N.",43,4,11,7,5,8,1,2,2,1,NA,NA,1,1,2.9
"570","2013-14","20143 (Summer 2014)","BIOL 355 A","FNDATION MOL CEL BIO","BUCHWITZ, BRIAN J.",58,7,16,14,9,8,2,NA,NA,NA,1,NA,NA,1,3.2
"571","2013-14","20143 (Summer 2014)","BIOL 356 A","FNDATNS IN ECOLOGY","KROISS, STEVEN J",24,1,6,1,4,3,7,1,1,NA,NA,NA,NA,NA,2.8
"572","2013-14","20143 (Summer 2014)","BIOL 432 A","MARINE INVERT ZOOL","PADILLA, DIANNA KAE",13,5,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"573","2013-14","20143 (Summer 2014)","BIOL 434 A","INVERTEBRATE ZOOL","SCHIVELL, AMANDA",30,4,7,7,5,2,NA,1,2,NA,NA,NA,2,NA,3
"574","2013-14","20143 (Summer 2014)","BIOL 440 A","GENERAL MYCOLOGY","AMMIRATI, JOSEPH F",46,3,19,21,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3.4
"575","2013-14","20143 (Summer 2014)","BIOL 452 A","VERTEBRATE BIOLOGY","PETERSEN, KAREN E",35,3,4,10,6,3,4,1,2,NA,NA,NA,2,NA,2.8
"576","2013-14","20143 (Summer 2014)","BIOL 459 A","DEVLPMNTL NEUROBIOL","BOSMA, MARTHA",32,2,16,6,6,1,NA,NA,1,NA,NA,NA,NA,NA,3.4
"577","2013-14","20143 (Summer 2014)","BIOL 533 F","ADV ORG BIOL","SUMMERS, ADAM P.",13,9,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8
"578","2014-15","20144 (Autumn 2014)","BIOL 100 B","INTRODCTRY BIOLOGY","BUECHLER, LYNNE M",17,4,6,2,2,1,NA,2,NA,NA,NA,NA,NA,NA,3.3
"579","2014-15","20144 (Autumn 2014)","BIOL 106 A","INTRO BIO SEMINAR","BUCHWITZ, BRIAN J.",60,19,30,6,1,NA,NA,NA,NA,NA,NA,NA,2,2,3.6
"580","2014-15","20144 (Autumn 2014)","BIOL 114 A","INTRO ASTROBIOLOGY","BUICK, ROGER",14,NA,3,4,1,2,3,1,NA,NA,NA,NA,NA,NA,2.9
"581","2014-15","20144 (Autumn 2014)","BIOL 118 A","SURVEY OF PHYSIOL","OAKLEY, AMY E",381,35,63,60,49,61,35,25,19,7,5,3,7,12,2.8
"582","2014-15","20144 (Autumn 2014)","BIOL 118 B","SURVEY OF PHYSIOL","OAKLEY, AMY E",22,NA,4,1,4,4,1,4,3,NA,NA,NA,1,NA,2.5
"583","2014-15","20144 (Autumn 2014)","BIOL 119 A","ELEM PHYSIOL LAB","SAVOLAINEN, LEA C",24,1,15,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5
"584","2014-15","20144 (Autumn 2014)","BIOL 119 B","ELEM PHYSIOL LAB","SAVOLAINEN, LEA C",24,4,9,6,4,NA,NA,NA,NA,NA,NA,NA,NA,1,3.5
"585","2014-15","20144 (Autumn 2014)","BIOL 119 C","ELEM PHYSIOL LAB","SAVOLAINEN, LEA C",24,NA,NA,5,7,5,1,2,NA,2,NA,NA,NA,2,2.7
"586","2014-15","20144 (Autumn 2014)","BIOL 119 D","ELEM PHYSIOL LAB","SAVOLAINEN, LEA C",24,1,3,7,10,3,NA,NA,NA,NA,NA,NA,NA,NA,3.2
"587","2014-15","20144 (Autumn 2014)","BIOL 119 E","ELEM PHYSIOL LAB","SAVOLAINEN, LEA C",22,NA,1,16,4,1,NA,NA,NA,NA,NA,NA,NA,NA,3.2
"588","2014-15","20144 (Autumn 2014)","BIOL 119 F","ELEM PHYSIOL LAB","SAVOLAINEN, LEA C",22,3,6,4,6,2,NA,NA,NA,NA,NA,NA,NA,1,3.3
"589","2014-15","20144 (Autumn 2014)","BIOL 180 A","INTRO BIOLOGY","FREEMAN, SCOTT",598,46,95,97,101,103,53,35,29,11,2,3,8,15,2.8
"590","2014-15","20144 (Autumn 2014)","BIOL 180 B","INTRO BIOLOGY","FREEMAN, SCOTT",503,31,70,74,65,94,52,44,27,8,8,1,8,21,2.7
"591","2014-15","20144 (Autumn 2014)","BIOL 200 A","INTRO BIOL","SCHIVELL, AMANDA",399,27,60,66,59,70,34,28,28,11,4,2,5,5,2.8
"592","2014-15","20144 (Autumn 2014)","BIOL 220 A","INTRO BIOL","WENDEROTH, MARY P",289,19,30,36,45,54,25,17,29,5,6,NA,5,18,2.7
"593","2014-15","20144 (Autumn 2014)","BIOL 250 D","MARINE BIOLOGY","FRIEDMAN, CAROLYN",29,9,11,3,4,1,NA,NA,NA,NA,1,NA,NA,NA,3.5
"594","2014-15","20144 (Autumn 2014)","BIOL 302 A","LAB TECHNIQS IN CMB","IMAIZUMI, TAKATO",46,20,9,7,2,3,2,NA,NA,NA,NA,NA,NA,3,3.5
"595","2014-15","20144 (Autumn 2014)","BIOL 315 A","BIOL IMP CLMAT CHNG","SWANN, ABIGAIL L S",46,4,14,4,5,9,5,1,1,NA,NA,NA,1,2,3
"596","2014-15","20144 (Autumn 2014)","BIOL 340 A","GENETS & MOLEC ECOL","HAUSER, LORENZ",38,5,8,5,10,6,1,2,NA,NA,NA,NA,1,NA,3.1
"597","2014-15","20144 (Autumn 2014)","BIOL 350 A","FOUNDTNS PHYSIOLOGY","KENNEDY, MICHAEL L",181,14,18,12,25,26,14,19,21,6,3,NA,18,5,2.3
"598","2014-15","20144 (Autumn 2014)","BIOL 354 A","EVOL AND SYSTEMATICS","HERRON, JON",116,10,43,9,19,13,7,1,7,2,2,NA,NA,3,3.1
"599","2014-15","20144 (Autumn 2014)","BIOL 355 A","FNDATION MOL CEL BIO","MARTIN-MORRIS, LINDA E",86,7,19,14,18,7,3,2,5,1,6,1,NA,3,2.9
"600","2014-15","20144 (Autumn 2014)","BIOL 355 B","FNDATION MOL CEL BIO","MARTIN-MORRIS, LINDA E",80,6,14,16,18,4,7,4,2,1,2,1,3,2,2.8
"601","2014-15","20144 (Autumn 2014)","BIOL 356 A","FNDATNS IN ECOLOGY","RUESINK, JENNIFER",84,10,23,17,18,8,3,2,NA,NA,NA,NA,2,1,3.1
"602","2014-15","20144 (Autumn 2014)","BIOL 360 A","CELLULAR ANATOMY","ZEMAN, LESLIE B.",45,3,12,9,14,1,1,NA,NA,NA,NA,NA,2,3,3.1
"603","2014-15","20144 (Autumn 2014)","BIOL 385 A","EVOLUTIONARY MED","EISENBERG, DANIEL T. A.",25,10,3,3,2,4,2,1,NA,NA,NA,NA,NA,NA,3.3
"604","2014-15","20144 (Autumn 2014)","BIOL 400 A","MOLECULAR BIOLOGY","CROWE, ALISON J",42,15,16,6,4,1,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"605","2014-15","20144 (Autumn 2014)","BIOL 401 A","ADV CELL BIOLOGY","CROWE, ALISON J",55,9,11,6,5,9,2,6,6,NA,NA,NA,1,NA,2.9
"606","2014-15","20144 (Autumn 2014)","BIOL 404 A","ANIMAL CELL PHYSIOL","DE LA IGLESIA, HORACIO O.",108,10,24,21,7,13,12,5,4,2,2,NA,4,4,2.9
"607","2014-15","20144 (Autumn 2014)","BIOL 411 A","DEV BIOL","GARLAND, ALAINA L",89,12,14,10,13,15,8,4,4,2,1,3,1,2,2.8
"608","2014-15","20144 (Autumn 2014)","BIOL 441 A","LAND PLT EVO TRENDS","DI STILIO, VERONICA",48,8,8,10,8,6,5,1,NA,NA,NA,NA,1,1,3.1
"609","2014-15","20144 (Autumn 2014)","BIOL 442 A","MUSH & RELATD FUNGI","AMMIRATI, JOSEPH F",24,6,11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5
"610","2014-15","20144 (Autumn 2014)","BIOL 448 A","MAMMALOGY","SANTANA, SHARLENE E",35,NA,6,3,6,6,3,5,2,2,1,NA,1,NA,2.5
"611","2014-15","20144 (Autumn 2014)","BIOL 453 A","CMPR ANAT VERTS","PETERSEN, KAREN E",69,3,9,17,19,8,1,7,2,1,1,NA,NA,1,2.9
"612","2014-15","20144 (Autumn 2014)","BIOL 462 A","ADV ANIMAL PHYS","SIZEMORE, MAX",85,6,21,20,15,12,6,2,2,NA,NA,NA,NA,1,3.1
"613","2014-15","20144 (Autumn 2014)","BIOL 466 A","EMERGING DISEASES","ZEMAN, LESLIE B.",48,10,17,16,1,3,NA,1,NA,NA,NA,NA,NA,NA,3.5
"614","2014-15","20144 (Autumn 2014)","BIOL 468 A","MEDICAL PHYSIOLOGY","WEIGLE, SCOTT",54,18,31,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"615","2014-15","20144 (Autumn 2014)","BIOL 473 A","LIMNOLOGY","SCHINDLER, DANIEL E.",29,3,10,7,4,2,2,NA,NA,NA,NA,1,NA,NA,3.2
"616","2014-15","20144 (Autumn 2014)","BIOL 473 B","LIMNOLOGY","SCHINDLER, DANIEL E.",40,NA,13,11,7,6,NA,2,1,NA,NA,NA,NA,NA,3.1
"617","2014-15","20144 (Autumn 2014)","BIOL 481 A","EXPMTL EVOL ECOLOGY","KERR, BENJAMIN B",49,24,16,2,3,2,1,NA,NA,NA,1,NA,NA,NA,3.6
